Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Veliko Tarnovo,Male,(85-89),285.6,334,48.4,26.5,1.8,Not Significant,52.0,233.6,337.6,16.9,18.0,285.6 (±52.0),48.4 (±52.0),16.9% (±18.0%)
Veliko Tarnovo,Male,(90+),126.0,160,34.0,19.4,1.8,Not Significant,38.0,88.0,164.0,27.0,29.4,126.0 (±38.0),34.0 (±38.0),27.0% (±29.4%)
Veliko Tarnovo,Total,(0-4),6.2,10,3.8,7.0,0.5,Not Significant,13.7,-7.5,19.9,61.3,111.0,6.2 (±13.7),3.8 (±13.7),61.3% (±111.0%)
Veliko Tarnovo,Total,(10-14),0.6,2,1.4,2.9,0.5,Not Significant,5.7,-5.1,6.3,233.3,301.6,0.6 (±5.7),1.4 (±5.7),233.3% (±301.6%)
Veliko Tarnovo,Total,(15-19),5.0,7,2.0,3.4,0.6,Not Significant,6.7,-1.7,11.7,40.0,80.2,5.0 (±6.7),2.0 (±6.7),40.0% (±80.2%)
Veliko Tarnovo,Total,(20-24),1.0,11,10.0,4.4,2.3,Significant Increase,8.7,-7.7,9.7,1000.0,986.6,1.0 (±8.7),10.0 (±8.7),1000.0% (±986.6%)
Veliko Tarnovo,Total,(25-29),9.2,20,10.8,6.1,1.8,Not Significant,12.0,-2.8,21.2,117.4,123.1,9.2 (±12.0),10.8 (±12.0),117.4% (±123.1%)
Veliko Tarnovo,Total,(30-34),8.6,26,17.4,5.9,3.0,Significant Increase,11.5,-2.9,20.1,202.3,172.9,8.6 (±11.5),17.4 (±11.5),202.3% (±172.9%)
Veliko Tarnovo,Total,(35-39),16.4,35,18.6,8.6,2.2,Significant Increase,16.9,-0.5,33.3,113.4,108.3,16.4 (±16.9),18.6 (±16.9),113.4% (±108.3%)
Veliko Tarnovo,Total,(40-44),40.2,54,13.8,10.7,1.3,Not Significant,21.1,19.1,61.3,34.3,46.2,40.2 (±21.1),13.8 (±21.1),34.3% (±46.2%)
Veliko Tarnovo,Total,(45-49),79.8,99,19.2,14.8,1.3,Not Significant,28.9,50.9,108.7,24.1,33.0,79.8 (±28.9),19.2 (±28.9),24.1% (±33.0%)
Veliko Tarnovo,Total,(5-9),2.6,1,-1.6,1.7,-1.0,Not Significant,3.3,-0.7,5.9,-61.5,21.6,2.6 (±3.3),-1.6 (±3.3),-61.5% (±21.6%)
Veliko Tarnovo,Total,(50-54),105.0,161,56.0,18.6,3.0,Significant Increase,36.5,68.5,141.5,53.3,39.5,105.0 (±36.5),56.0 (±36.5),53.3% (±39.5%)
Veliko Tarnovo,Total,(55-59),194.2,215,20.8,23.6,0.9,Not Significant,46.3,147.9,240.5,10.7,21.3,194.2 (±46.3),20.8 (±46.3),10.7% (±21.3%)
Veliko Tarnovo,Total,(60-64),275.8,424,148.2,29.4,5.0,Significant Increase,57.6,218.2,333.4,53.7,26.5,275.8 (±57.6),148.2 (±57.6),53.7% (±26.5%)
Veliko Tarnovo,Total,(65-69),444.4,634,189.6,35.9,5.3,Significant Increase,70.3,374.1,514.7,42.7,19.5,444.4 (±70.3),189.6 (±70.3),42.7% (±19.5%)
Veliko Tarnovo,Total,(70-74),616.8,875,258.2,38.1,6.8,Significant Increase,74.6,542.2,691.4,41.9,15.3,616.8 (±74.6),258.2 (±74.6),41.9% (±15.3%)
Veliko Tarnovo,Total,(75-79),599.4,953,353.6,40.1,8.8,Significant Increase,78.6,520.8,678.0,59.0,18.4,599.4 (±78.6),353.6 (±78.6),59.0% (±18.4%)
Veliko Tarnovo,Total,(80-84),600.2,895,294.8,46.2,6.4,Significant Increase,90.6,509.6,690.8,49.1,19.5,600.2 (±90.6),294.8 (±90.6),49.1% (±19.5%)
Veliko Tarnovo,Total,(85-89),777.8,865,87.2,43.0,2.0,Significant Increase,84.3,693.5,862.1,11.2,10.9,777.8 (±84.3),87.2 (±84.3),11.2% (±10.9%)
Veliko Tarnovo,Total,(90+),395.0,456,61.0,34.3,1.8,Not Significant,67.1,327.9,462.1,15.4,16.7,395.0 (±67.1),61.0 (±67.1),15.4% (±16.7%)
Vidin,Female,(0-4),2.8,4,1.2,2.7,0.5,Not Significant,5.2,-2.4,8.0,42.9,92.9,2.8 (±5.2),1.2 (±5.2),42.9% (±92.9%)
Vidin,Female,(10-14),-0.2,1,1.2,0.7,1.6,Not Significant,1.5,-1.7,1.3,-600.0,-576.9,-0.2 (±1.5),1.2 (±1.5),-600.0% (±-576.9%)
Vidin,Female,(15-19),-0.2,1,1.2,0.7,1.6,Not Significant,1.5,-1.7,1.3,-600.0,-576.9,-0.2 (±1.5),1.2 (±1.5),-600.0% (±-576.9%)
Vidin,Female,(20-24),1.0,1,-0.0,1.7,-0.0,Not Significant,3.3,-2.3,4.3,-0.0,76.7,1.0 (±3.3),-0.0 (±3.3),-0.0% (±76.7%)
Vidin,Female,(25-29),1.0,1,0.0,2.5,0.0,Not Significant,4.9,-3.9,5.9,0.0,83.1,1.0 (±4.9),0.0 (±4.9),0.0% (±83.1%)
Vidin,Female,(30-34),0.2,1,0.8,2.2,0.4,Not Significant,4.4,-4.2,4.6,400.0,478.3,0.2 (±4.4),0.8 (±4.4),400.0% (±478.3%)
Vidin,Female,(35-39),4.2,2,-2.2,3.4,-0.6,Not Significant,6.7,-2.5,10.9,-52.4,29.3,4.2 (±6.7),-2.2 (±6.7),-52.4% (±29.3%)
Vidin,Female,(40-44),9.4,5,-4.4,3.9,-1.1,Not Significant,7.6,1.8,17.0,-46.8,23.8,9.4 (±7.6),-4.4 (±7.6),-46.8% (±23.8%)
Vidin,Female,(45-49),16.8,14,-2.8,5.5,-0.5,Not Significant,10.8,6.0,27.6,-16.7,32.6,16.8 (±10.8),-2.8 (±10.8),-16.7% (±32.6%)
Vidin,Female,(5-9),0.8,0,-0.8,1.1,-0.8,Not Significant,2.1,-1.3,2.9,-100.0,0.0,0.8 (±2.1),-0.8 (±2.1),-100.0% (±0.0%)
Vidin,Female,(50-54),2.8,24,21.2,5.4,3.9,Significant Increase,10.5,-7.7,13.3,757.1,676.6,2.8 (±10.5),21.2 (±10.5),757.1% (±676.6%)
Vidin,Female,(55-59),24.2,27,2.8,8.1,0.3,Not Significant,15.8,8.4,40.0,11.6,44.1,24.2 (±15.8),2.8 (±15.8),11.6% (±44.1%)
Vidin,Female,(60-64),40.6,57,16.4,10.3,1.6,Not Significant,20.2,20.4,60.8,40.4,46.6,40.6 (±20.2),16.4 (±20.2),40.4% (±46.6%)
Vidin,Female,(65-69),48.4,100,51.6,12.9,4.0,Significant Increase,25.3,23.1,73.7,106.6,70.9,48.4 (±25.3),51.6 (±25.3),106.6% (±70.9%)
Vidin,Female,(70-74),129.4,193,63.6,17.7,3.6,Significant Increase,34.7,94.7,164.1,49.1,31.5,129.4 (±34.7),63.6 (±34.7),49.1% (±31.5%)
Vidin,Female,(75-79),121.8,214,92.2,22.1,4.2,Significant Increase,43.4,78.4,165.2,75.7,46.2,121.8 (±43.4),92.2 (±43.4),75.7% (±46.2%)
Vidin,Female,(80-84),186.4,231,44.6,25.6,1.7,Not Significant,50.2,136.2,236.6,23.9,26.3,186.4 (±50.2),44.6 (±50.2),23.9% (±26.3%)
Vidin,Female,(85-89),163.6,215,51.4,24.0,2.1,Significant Increase,47.0,116.6,210.6,31.4,29.3,163.6 (±47.0),51.4 (±47.0),31.4% (±29.3%)
Vidin,Female,(90+),160.6,135,-25.6,19.0,-1.4,Not Significant,37.2,123.4,197.8,-15.9,15.8,160.6 (±37.2),-25.6 (±37.2),-15.9% (±15.8%)
Vidin,Male,(0-4),3.8,3,-0.8,2.7,-0.3,Not Significant,5.3,-1.5,9.1,-21.1,45.9,3.8 (±5.3),-0.8 (±5.3),-21.1% (±45.9%)
Vidin,Male,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Vidin,Male,(15-19),1.6,1,-0.6,1.8,-0.3,Not Significant,3.4,-1.8,5.0,-37.5,42.5,1.6 (±3.4),-0.6 (±3.4),-37.5% (±42.5%)
Vidin,Male,(20-24),-0.2,2,2.2,2.2,1.0,Not Significant,4.3,-4.5,4.1,-1100.0,-1048.8,-0.2 (±4.3),2.2 (±4.3),-1100.0% (±-1048.8%)
Vidin,Male,(25-29),6.0,5,-1.0,2.7,-0.4,Not Significant,5.3,0.7,11.3,-16.7,39.1,6.0 (±5.3),-1.0 (±5.3),-16.7% (±39.1%)
Vidin,Male,(30-34),1.8,5,3.2,4.1,0.8,Not Significant,7.9,-6.1,9.7,177.8,226.3,1.8 (±7.9),3.2 (±7.9),177.8% (±226.3%)
Vidin,Male,(35-39),3.6,10,6.4,4.2,1.5,Not Significant,8.2,-4.6,11.8,177.8,193.1,3.6 (±8.2),6.4 (±8.2),177.8% (±193.1%)
Vidin,Male,(40-44),12.0,19,7.0,6.5,1.1,Not Significant,12.7,-0.7,24.7,58.3,81.4,12.0 (±12.7),7.0 (±12.7),58.3% (±81.4%)
Vidin,Male,(45-49),23.4,40,16.6,8.5,2.0,Significant Increase,16.6,6.8,40.0,70.9,70.9,23.4 (±16.6),16.6 (±16.6),70.9% (±70.9%)
Vidin,Male,(5-9),0.2,0,-0.2,0.8,-0.3,Not Significant,1.5,-1.3,1.7,-100.0,0.0,0.2 (±1.5),-0.2 (±1.5),-100.0% (±0.0%)
Vidin,Male,(50-54),48.2,54,5.8,10.2,0.6,Not Significant,19.9,28.3,68.1,12.0,32.7,48.2 (±19.9),5.8 (±19.9),12.0% (±32.7%)
Vidin,Male,(55-59),58.0,62,4.0,12.3,0.3,Not Significant,24.2,33.8,82.2,6.9,31.5,58.0 (±24.2),4.0 (±24.2),6.9% (±31.5%)
Vidin,Male,(60-64),83.6,97,13.4,15.0,0.9,Not Significant,29.5,54.1,113.1,16.0,30.2,83.6 (±29.5),13.4 (±29.5),16.0% (±30.2%)
Vidin,Male,(65-69),88.8,192,103.2,19.6,5.3,Significant Increase,38.5,50.3,127.3,116.2,65.4,88.8 (±38.5),103.2 (±38.5),116.2% (±65.4%)
Vidin,Male,(70-74),173.6,241,67.4,21.5,3.1,Significant Increase,42.2,131.4,215.8,38.8,27.1,173.6 (±42.2),67.4 (±42.2),38.8% (±27.1%)
Vidin,Male,(75-79),150.2,245,94.8,21.7,4.4,Significant Increase,42.5,107.7,192.7,63.1,36.0,150.2 (±42.5),94.8 (±42.5),63.1% (±36.0%)
Vidin,Male,(80-84),103.0,203,100.0,23.8,4.2,Significant Increase,46.7,56.3,149.7,97.1,61.5,103.0 (±46.7),100.0 (±46.7),97.1% (±61.5%)
Vidin,Male,(85-89),125.6,155,29.4,19.9,1.5,Not Significant,39.0,86.6,164.6,23.4,29.2,125.6 (±39.0),29.4 (±39.0),23.4% (±29.2%)
Vidin,Male,(90+),63.4,82,18.6,12.4,1.5,Not Significant,24.3,39.1,87.7,29.3,35.8,63.4 (±24.3),18.6 (±24.3),29.3% (±35.8%)
Vidin,Total,(0-4),6.6,7,0.4,3.7,0.1,Not Significant,7.2,-0.6,13.8,6.1,55.4,6.6 (±7.2),0.4 (±7.2),6.1% (±55.4%)
Vidin,Total,(10-14),-0.2,1,1.2,0.7,1.6,Not Significant,1.5,-1.7,1.3,-600.0,-576.9,-0.2 (±1.5),1.2 (±1.5),-600.0% (±-576.9%)
Vidin,Total,(15-19),1.4,2,0.6,1.9,0.3,Not Significant,3.7,-2.3,5.1,42.9,103.7,1.4 (±3.7),0.6 (±3.7),42.9% (±103.7%)
Vidin,Total,(20-24),0.8,3,2.2,2.6,0.8,Not Significant,5.2,-4.4,6.0,275.0,325.0,0.8 (±5.2),2.2 (±5.2),275.0% (±325.0%)
Vidin,Total,(25-29),7.0,6,-1.0,4.0,-0.2,Not Significant,7.9,-0.9,14.9,-14.3,45.4,7.0 (±7.9),-1.0 (±7.9),-14.3% (±45.4%)
Vidin,Total,(30-34),2.0,6,4.0,4.6,0.9,Not Significant,9.1,-7.1,11.1,200.0,245.9,2.0 (±9.1),4.0 (±9.1),200.0% (±245.9%)
Vidin,Total,(35-39),7.8,12,4.2,5.6,0.8,Not Significant,10.9,-3.1,18.7,53.8,89.6,7.8 (±10.9),4.2 (±10.9),53.8% (±89.6%)
Vidin,Total,(40-44),21.4,24,2.6,7.4,0.4,Not Significant,14.6,6.8,36.0,12.1,45.4,21.4 (±14.6),2.6 (±14.6),12.1% (±45.4%)
Vidin,Total,(45-49),40.2,54,13.8,10.2,1.4,Not Significant,20.0,20.2,60.2,34.3,44.6,40.2 (±20.0),13.8 (±20.0),34.3% (±44.6%)
Vidin,Total,(5-9),1.0,0,-1.0,1.3,-0.8,Not Significant,2.5,-1.5,3.5,-100.0,0.0,1.0 (±2.5),-1.0 (±2.5),-100.0% (±0.0%)
Vidin,Total,(50-54),51.0,78,27.0,11.5,2.3,Significant Increase,22.6,28.4,73.6,52.9,46.9,51.0 (±22.6),27.0 (±22.6),52.9% (±46.9%)
Vidin,Total,(55-59),82.2,89,6.8,14.5,0.5,Not Significant,28.3,53.9,110.5,8.3,27.8,82.2 (±28.3),6.8 (±28.3),8.3% (±27.8%)
Vidin,Total,(60-64),124.2,154,29.8,18.5,1.6,Not Significant,36.3,87.9,160.5,24.0,28.0,124.2 (±36.3),29.8 (±36.3),24.0% (±28.0%)
Vidin,Total,(65-69),137.2,292,154.8,24.6,6.3,Significant Increase,48.3,88.9,185.5,112.8,55.4,137.2 (±48.3),154.8 (±48.3),112.8% (±55.4%)
Vidin,Total,(70-74),303.0,434,131.0,28.2,4.6,Significant Increase,55.3,247.7,358.3,43.2,22.1,303.0 (±55.3),131.0 (±55.3),43.2% (±22.1%)
Vidin,Total,(75-79),272.0,459,187.0,32.2,5.8,Significant Increase,63.1,208.9,335.1,68.8,31.8,272.0 (±63.1),187.0 (±63.1),68.8% (±31.8%)
Vidin,Total,(80-84),289.4,434,144.6,36.5,4.0,Significant Increase,71.5,217.9,360.9,50.0,29.7,289.4 (±71.5),144.6 (±71.5),50.0% (±29.7%)
Vidin,Total,(85-89),289.2,370,80.8,29.8,2.7,Significant Increase,58.4,230.8,347.6,27.9,21.5,289.2 (±58.4),80.8 (±58.4),27.9% (±21.5%)
Vidin,Total,(90+),224.0,217,-7.0,22.2,-0.3,Not Significant,43.6,180.4,267.6,-3.1,15.8,224.0 (±43.6),-7.0 (±43.6),-3.1% (±15.8%)
Vratsa,Female,(0-4),7.6,3,-4.6,3.7,-1.2,Not Significant,7.3,0.3,14.9,-60.5,19.4,7.6 (±7.3),-4.6 (±7.3),-60.5% (±19.4%)
Vratsa,Female,(10-14),4.2,0,-4.2,2.5,-1.7,Not Significant,4.9,-0.7,9.1,-100.0,0.0,4.2 (±4.9),-4.2 (±4.9),-100.0% (±0.0%)
Vratsa,Female,(15-19),1.0,2,1.0,1.3,0.8,Not Significant,2.5,-1.5,3.5,100.0,142.9,1.0 (±2.5),1.0 (±2.5),100.0% (±142.9%)
Vratsa,Female,(20-24),2.0,1,-1.0,2.1,-0.5,Not Significant,4.2,-2.2,6.2,-50.0,33.9,2.0 (±4.2),-1.0 (±4.2),-50.0% (±33.9%)
Vratsa,Female,(25-29),3.0,0,-3.0,3.2,-0.9,Not Significant,6.2,-3.2,9.2,-100.0,0.0,3.0 (±6.2),-3.0 (±6.2),-100.0% (±0.0%)
Vratsa,Female,(30-34),4.0,4,-0.0,3.2,-0.0,Not Significant,6.2,-2.2,10.2,-0.0,60.8,4.0 (±6.2),-0.0 (±6.2),-0.0% (±60.8%)
Vratsa,Female,(35-39),6.0,8,2.0,4.1,0.5,Not Significant,8.1,-2.1,14.1,33.3,76.6,6.0 (±8.1),2.0 (±8.1),33.3% (±76.6%)
Vratsa,Female,(40-44),25.4,13,-12.4,6.4,-1.9,Not Significant,12.5,12.9,37.9,-48.8,16.9,25.4 (±12.5),-12.4 (±12.5),-48.8% (±16.9%)
Vratsa,Female,(45-49),27.0,24,-3.0,7.6,-0.4,Not Significant,14.9,12.1,41.9,-11.1,31.6,27.0 (±14.9),-3.0 (±14.9),-11.1% (±31.6%)
Vratsa,Female,(5-9),-0.2,1,1.2,0.7,1.6,Not Significant,1.5,-1.7,1.3,-600.0,-576.9,-0.2 (±1.5),1.2 (±1.5),-600.0% (±-576.9%)
Vratsa,Female,(50-54),18.0,40,22.0,8.9,2.5,Significant Increase,17.4,0.6,35.4,122.2,109.2,18.0 (±17.4),22.0 (±17.4),122.2% (±109.2%)
Vratsa,Female,(55-59),41.2,70,28.8,11.6,2.5,Significant Increase,22.7,18.5,63.9,69.9,60.4,41.2 (±22.7),28.8 (±22.7),69.9% (±60.4%)
Vratsa,Female,(60-64),65.2,117,51.8,15.1,3.4,Significant Increase,29.5,35.7,94.7,79.4,55.9,65.2 (±29.5),51.8 (±29.5),79.4% (±55.9%)
Vratsa,Female,(65-69),86.8,155,68.2,18.9,3.6,Significant Increase,37.1,49.7,123.9,78.6,53.5,86.8 (±37.1),68.2 (±37.1),78.6% (±53.5%)
Vratsa,Female,(70-74),200.2,314,113.8,22.7,5.0,Significant Increase,44.5,155.7,244.7,56.8,28.5,200.2 (±44.5),113.8 (±44.5),56.8% (±28.5%)
Vratsa,Female,(75-79),201.2,338,136.8,24.4,5.6,Significant Increase,47.9,153.3,249.1,68.0,32.3,201.2 (±47.9),136.8 (±47.9),68.0% (±32.3%)
Vratsa,Female,(80-84),295.4,382,86.6,32.5,2.7,Significant Increase,63.6,231.8,359.0,29.3,22.9,295.4 (±63.6),86.6 (±63.6),29.3% (±22.9%)
Vratsa,Female,(85-89),350.6,393,42.4,30.3,1.4,Not Significant,59.5,291.1,410.1,12.1,16.3,350.6 (±59.5),42.4 (±59.5),12.1% (±16.3%)
Vratsa,Female,(90+),196.6,245,48.4,25.4,1.9,Not Significant,49.8,146.8,246.4,24.6,25.2,196.6 (±49.8),48.4 (±49.8),24.6% (±25.2%)
Vratsa,Male,(0-4),0.4,3,2.6,4.0,0.6,Not Significant,7.9,-7.5,8.3,650.0,713.9,0.4 (±7.9),2.6 (±7.9),650.0% (±713.9%)
Vratsa,Male,(10-14),3.0,1,-2.0,1.9,-1.1,Not Significant,3.7,-0.7,6.7,-66.7,18.4,3.0 (±3.7),-2.0 (±3.7),-66.7% (±18.4%)
Vratsa,Male,(15-19),4.4,5,0.6,3.7,0.2,Not Significant,7.3,-2.9,11.7,13.6,70.9,4.4 (±7.3),0.6 (±7.3),13.6% (±70.9%)
Vratsa,Male,(20-24),4.4,10,5.6,2.7,2.1,Significant Increase,5.3,-0.9,9.7,127.3,124.2,4.4 (±5.3),5.6 (±5.3),127.3% (±124.2%)
Vratsa,Male,(25-29),5.6,12,6.4,4.6,1.4,Not Significant,9.0,-3.4,14.6,114.3,132.1,5.6 (±9.0),6.4 (±9.0),114.3% (±132.1%)
Vratsa,Male,(30-34),9.2,20,10.8,5.1,2.1,Significant Increase,10.1,-0.9,19.3,117.4,113.8,9.2 (±10.1),10.8 (±10.1),117.4% (±113.8%)
Vratsa,Male,(35-39),2.8,16,13.2,6.6,2.0,Significant Increase,13.0,-10.2,15.8,471.4,470.1,2.8 (±13.0),13.2 (±13.0),471.4% (±470.1%)
Vratsa,Male,(40-44),8.8,30,21.2,8.5,2.5,Significant Increase,16.7,-7.9,25.5,240.9,223.3,8.8 (±16.7),21.2 (±16.7),240.9% (±223.3%)
Vratsa,Male,(45-49),46.2,64,17.8,11.2,1.6,Not Significant,21.9,24.3,68.1,38.5,44.5,46.2 (±21.9),17.8 (±21.9),38.5% (±44.5%)
Vratsa,Male,(5-9),0.0,1,1.0,1.1,0.9,Not Significant,2.1,-2.1,2.1,1032935694350931.2,1032935694350983.6,0.0 (±2.1),1.0 (±2.1),1032935694350931.2% (±1032935694350983.6%)
Vratsa,Male,(50-54),78.2,93,14.8,14.0,1.1,Not Significant,27.5,50.7,105.7,18.9,30.9,78.2 (±27.5),14.8 (±27.5),18.9% (±30.9%)
Vratsa,Male,(55-59),115.6,145,29.4,17.5,1.7,Not Significant,34.3,81.3,149.9,25.4,28.7,115.6 (±34.3),29.4 (±34.3),25.4% (±28.7%)
Vratsa,Male,(60-64),139.6,211,71.4,20.5,3.5,Significant Increase,40.2,99.4,179.8,51.1,33.7,139.6 (±40.2),71.4 (±40.2),51.1% (±33.7%)
Vratsa,Male,(65-69),218.8,289,70.2,23.9,2.9,Significant Increase,46.8,172.0,265.6,32.1,23.3,218.8 (±46.8),70.2 (±46.8),32.1% (±23.3%)
Vratsa,Male,(70-74),286.6,395,108.4,26.9,4.0,Significant Increase,52.6,234.0,339.2,37.8,21.3,286.6 (±52.6),108.4 (±52.6),37.8% (±21.3%)
Vratsa,Male,(75-79),249.0,375,126.0,26.4,4.8,Significant Increase,51.7,197.3,300.7,50.6,25.9,249.0 (±51.7),126.0 (±51.7),50.6% (±25.9%)
Vratsa,Male,(80-84),200.4,307,106.6,30.1,3.5,Significant Increase,59.0,141.4,259.4,53.2,34.8,200.4 (±59.0),106.6 (±59.0),53.2% (±34.8%)
Vratsa,Male,(85-89),211.8,252,40.2,22.9,1.8,Not Significant,44.9,166.9,256.7,19.0,20.8,211.8 (±44.9),40.2 (±44.9),19.0% (±20.8%)
Vratsa,Male,(90+),88.8,104,15.2,15.5,1.0,Not Significant,30.4,58.4,119.2,17.1,29.9,88.8 (±30.4),15.2 (±30.4),17.1% (±29.9%)
Vratsa,Total,(0-4),8.0,6,-2.0,5.7,-0.4,Not Significant,11.1,-3.1,19.1,-25.0,43.6,8.0 (±11.1),-2.0 (±11.1),-25.0% (±43.6%)
Vratsa,Total,(10-14),7.2,1,-6.2,3.1,-2.0,Significant Decrease,6.1,1.1,13.3,-86.1,6.4,7.2 (±6.1),-6.2 (±6.1),-86.1% (±6.4%)
Vratsa,Total,(15-19),5.4,7,1.6,4.1,0.4,Not Significant,8.0,-2.6,13.4,29.6,77.4,5.4 (±8.0),1.6 (±8.0),29.6% (±77.4%)
Vratsa,Total,(20-24),6.4,11,4.6,3.3,1.4,Not Significant,6.6,-0.2,13.0,71.9,87.3,6.4 (±6.6),4.6 (±6.6),71.9% (±87.3%)
Vratsa,Total,(25-29),8.6,12,3.4,5.4,0.6,Not Significant,10.5,-1.9,19.1,39.5,76.7,8.6 (±10.5),3.4 (±10.5),39.5% (±76.7%)
Vratsa,Total,(30-34),13.2,24,10.8,6.1,1.8,Not Significant,12.0,1.2,25.2,81.8,86.6,13.2 (±12.0),10.8 (±12.0),81.8% (±86.6%)
Vratsa,Total,(35-39),8.8,24,15.2,7.5,2.0,Significant Increase,14.7,-5.9,23.5,172.7,170.6,8.8 (±14.7),15.2 (±14.7),172.7% (±170.6%)
Vratsa,Total,(40-44),34.2,43,8.8,10.2,0.9,Not Significant,19.9,14.3,54.1,25.7,46.2,34.2 (±19.9),8.8 (±19.9),25.7% (±46.2%)
Vratsa,Total,(45-49),73.2,88,14.8,13.1,1.1,Not Significant,25.6,47.6,98.8,20.2,31.1,73.2 (±25.6),14.8 (±25.6),20.2% (±31.1%)
Vratsa,Total,(5-9),-0.2,2,2.2,1.3,1.7,Not Significant,2.5,-2.7,2.3,-1100.0,-1087.0,-0.2 (±2.5),2.2 (±2.5),-1100.0% (±-1087.0%)
Vratsa,Total,(50-54),96.2,133,36.8,17.3,2.1,Significant Increase,33.8,62.4,130.0,38.3,36.0,96.2 (±33.8),36.8 (±33.8),38.3% (±36.0%)
Vratsa,Total,(55-59),156.8,215,58.2,21.6,2.7,Significant Increase,42.4,114.4,199.2,37.1,29.2,156.8 (±42.4),58.2 (±42.4),37.1% (±29.2%)
Vratsa,Total,(60-64),204.8,328,123.2,25.4,4.9,Significant Increase,49.8,155.0,254.6,60.2,31.4,204.8 (±49.8),123.2 (±49.8),60.2% (±31.4%)
Vratsa,Total,(65-69),305.6,444,138.4,29.9,4.6,Significant Increase,58.6,247.0,364.2,45.3,23.4,305.6 (±58.6),138.4 (±58.6),45.3% (±23.4%)
Vratsa,Total,(70-74),486.8,709,222.2,36.3,6.1,Significant Increase,71.1,415.7,557.9,45.6,18.5,486.8 (±71.1),222.2 (±71.1),45.6% (±18.5%)
Vratsa,Total,(75-79),450.2,713,262.8,35.0,7.5,Significant Increase,68.7,381.5,518.9,58.4,21.0,450.2 (±68.7),262.8 (±68.7),58.4% (±21.0%)
Vratsa,Total,(80-84),495.8,689,193.2,44.4,4.4,Significant Increase,87.0,408.8,582.8,39.0,20.8,495.8 (±87.0),193.2 (±87.0),39.0% (±20.8%)
Vratsa,Total,(85-89),562.4,645,82.6,36.7,2.2,Significant Increase,72.0,490.4,634.4,14.7,13.0,562.4 (±72.0),82.6 (±72.0),14.7% (±13.0%)
Vratsa,Total,(90+),285.4,349,63.6,27.6,2.3,Significant Increase,54.0,231.4,339.4,22.3,19.5,285.4 (±54.0),63.6 (±54.0),22.3% (±19.5%)
Yambol,Female,(0-4),5.2,6,0.8,3.6,0.2,Not Significant,7.1,-1.9,12.3,15.4,66.6,5.2 (±7.1),0.8 (±7.1),15.4% (±66.6%)
Yambol,Female,(10-14),-0.4,0,0.4,1.1,0.4,Not Significant,2.1,-2.5,1.7,-100.0,0.0,-0.4 (±2.1),0.4 (±2.1),-100.0% (±0.0%)
Yambol,Female,(15-19),1.6,2,0.4,1.5,0.3,Not Significant,2.9,-1.3,4.5,25.0,80.6,1.6 (±2.9),0.4 (±2.9),25.0% (±80.6%)
Yambol,Female,(20-24),3.6,4,0.4,1.5,0.3,Not Significant,2.9,0.7,6.5,11.1,49.6,3.6 (±2.9),0.4 (±2.9),11.1% (±49.6%)
Yambol,Female,(25-29),-0.6,1,1.6,2.2,0.7,Not Significant,4.4,-5.0,3.8,-266.7,-193.0,-0.6 (±4.4),1.6 (±4.4),-266.7% (±-193.0%)
Yambol,Female,(30-34),3.0,2,-1.0,2.4,-0.4,Not Significant,4.8,-1.8,7.8,-33.3,41.1,3.0 (±4.8),-1.0 (±4.8),-33.3% (±41.1%)
Yambol,Female,(35-39),7.0,3,-4.0,3.7,-1.1,Not Significant,7.3,-0.3,14.3,-57.1,21.9,7.0 (±7.3),-4.0 (±7.3),-57.1% (±21.9%)
Yambol,Female,(40-44),6.0,14,8.0,4.7,1.7,Not Significant,9.3,-3.3,15.3,133.3,141.8,6.0 (±9.3),8.0 (±9.3),133.3% (±141.8%)
Yambol,Female,(45-49),16.0,17,1.0,6.1,0.2,Not Significant,12.0,4.0,28.0,6.3,45.6,16.0 (±12.0),1.0 (±12.0),6.3% (±45.6%)
Yambol,Female,(5-9),-0.8,1,1.8,1.1,1.7,Not Significant,2.1,-2.9,1.3,-225.0,-201.9,-0.8 (±2.1),1.8 (±2.1),-225.0% (±-201.9%)
Yambol,Female,(50-54),6.6,36,29.4,7.6,3.9,Significant Increase,14.9,-8.3,21.5,445.5,378.1,6.6 (±14.9),29.4 (±14.9),445.5% (±378.1%)
Yambol,Female,(55-59),21.8,49,27.2,10.1,2.7,Significant Increase,19.9,1.9,41.7,124.8,107.3,21.8 (±19.9),27.2 (±19.9),124.8% (±107.3%)
Yambol,Female,(60-64),40.2,75,34.8,11.4,3.1,Significant Increase,22.3,17.9,62.5,86.6,66.6,40.2 (±22.3),34.8 (±22.3),86.6% (±66.6%)
Yambol,Female,(65-69),81.0,88,7.0,14.8,0.5,Not Significant,29.0,52.0,110.0,8.6,28.6,81.0 (±29.0),7.0 (±29.0),8.6% (±28.6%)
